BFS_NR_GEMEINDE,GEMEINDE_NAME,BEZIRK_NR,BEZIRK_NAME,JAHR,GESCHLECHT_CODE,GESCHLECHT_BEZEICHNUNG,ALTER5KLASSEN_CODE,ALTER5KLASSEN_BEZEICHNUNG,ANZAHL_PERSONEN
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,85,85 bis 89 Jahre,12, 
4716,Bettwiesen,2014,Bezirk Münchwilen,2016,2,Weiblich,90,90+ Jahre,5, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,0,4 Jahre oder jünger,82, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,5,5 bis 9 Jahre,84, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,10,10 bis 14 Jahre,90, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,15,15 bis 19 Jahre,80, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,20,20 bis 24 Jahre,88, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,25,25 bis 29 Jahre,95, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,30,30 bis 34 Jahre,84, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,35,35 bis 39 Jahre,100, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,40,40 bis 44 Jahre,97, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,45,45 bis 49 Jahre,108, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,50,50 bis 54 Jahre,140, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,55,55 bis 59 Jahre,113, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,60,60 bis 64 Jahre,86, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,65,65 bis 69 Jahre,76, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,70,70 bis 74 Jahre,65, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,75,75 bis 79 Jahre,39, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,80,80 bis 84 Jahre,22, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,85,85 bis 89 Jahre,16, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,1,Männlich,90,90+ Jahre,5, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,0,4 Jahre oder jünger,75, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,5,5 bis 9 Jahre,76, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,10,10 bis 14 Jahre,63, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,15,15 bis 19 Jahre,85, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,20,20 bis 24 Jahre,74, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,25,25 bis 29 Jahre,72, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,30,30 bis 34 Jahre,85, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,35,35 bis 39 Jahre,91, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,40,40 bis 44 Jahre,86, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,45,45 bis 49 Jahre,113, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,50,50 bis 54 Jahre,114, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,55,55 bis 59 Jahre,106, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,60,60 bis 64 Jahre,72, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,65,65 bis 69 Jahre,76, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,70,70 bis 74 Jahre,68, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,75,75 bis 79 Jahre,35, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,80,80 bis 84 Jahre,31, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,85,85 bis 89 Jahre,15, 
4721,Bichelsee-Balterswil,2014,Bezirk Münchwilen,2016,2,Weiblich,90,90+ Jahre,13, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,0,4 Jahre oder jünger,24, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,5,5 bis 9 Jahre,20, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,10,10 bis 14 Jahre,17, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,15,15 bis 19 Jahre,24, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,20,20 bis 24 Jahre,23, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,25,25 bis 29 Jahre,22, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,30,30 bis 34 Jahre,25, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,35,35 bis 39 Jahre,28, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,40,40 bis 44 Jahre,32, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,45,45 bis 49 Jahre,36, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,50,50 bis 54 Jahre,34, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,55,55 bis 59 Jahre,23, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,60,60 bis 64 Jahre,20, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,65,65 bis 69 Jahre,22, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,70,70 bis 74 Jahre,17, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,75,75 bis 79 Jahre,9, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,80,80 bis 84 Jahre,4, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,85,85 bis 89 Jahre,4, 
4723,Braunau,2014,Bezirk Münchwilen,2016,1,Männlich,90,90+ Jahre,0, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,0,4 Jahre oder jünger,24, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,5,5 bis 9 Jahre,25, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,10,10 bis 14 Jahre,27, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,15,15 bis 19 Jahre,28, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,20,20 bis 24 Jahre,20, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,25,25 bis 29 Jahre,21, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,30,30 bis 34 Jahre,32, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,35,35 bis 39 Jahre,20, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,40,40 bis 44 Jahre,28, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,45,45 bis 49 Jahre,33, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,50,50 bis 54 Jahre,33, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,55,55 bis 59 Jahre,18, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,60,60 bis 64 Jahre,23, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,65,65 bis 69 Jahre,11, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,70,70 bis 74 Jahre,19, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,75,75 bis 79 Jahre,10, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,80,80 bis 84 Jahre,5, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,85,85 bis 89 Jahre,1, 
4723,Braunau,2014,Bezirk Münchwilen,2016,2,Weiblich,90,90+ Jahre,3, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,0,4 Jahre oder jünger,125, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,5,5 bis 9 Jahre,104, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,10,10 bis 14 Jahre,124, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,15,15 bis 19 Jahre,123, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,20,20 bis 24 Jahre,141, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,25,25 bis 29 Jahre,143, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,30,30 bis 34 Jahre,172, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,35,35 bis 39 Jahre,152, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,40,40 bis 44 Jahre,139, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,45,45 bis 49 Jahre,148, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,50,50 bis 54 Jahre,183, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,55,55 bis 59 Jahre,160, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,60,60 bis 64 Jahre,142, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,65,65 bis 69 Jahre,103, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,70,70 bis 74 Jahre,93, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,75,75 bis 79 Jahre,63, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,80,80 bis 84 Jahre,39, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,85,85 bis 89 Jahre,18, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,1,Männlich,90,90+ Jahre,2, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,0,4 Jahre oder jünger,113, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,5,5 bis 9 Jahre,98, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,10,10 bis 14 Jahre,102, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,15,15 bis 19 Jahre,124, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,20,20 bis 24 Jahre,124, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,25,25 bis 29 Jahre,153, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,30,30 bis 34 Jahre,151, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,35,35 bis 39 Jahre,126, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,40,40 bis 44 Jahre,116, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,45,45 bis 49 Jahre,191, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,50,50 bis 54 Jahre,177, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,55,55 bis 59 Jahre,150, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,60,60 bis 64 Jahre,135, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,65,65 bis 69 Jahre,104, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,70,70 bis 74 Jahre,90, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,75,75 bis 79 Jahre,59, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,80,80 bis 84 Jahre,61, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,85,85 bis 89 Jahre,24, 
4724,Eschlikon,2014,Bezirk Münchwilen,2016,2,Weiblich,90,90+ Jahre,24, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,0,4 Jahre oder jünger,77, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,5,5 bis 9 Jahre,67, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,10,10 bis 14 Jahre,67, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,15,15 bis 19 Jahre,90, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,20,20 bis 24 Jahre,82, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,25,25 bis 29 Jahre,79, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,30,30 bis 34 Jahre,83, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,35,35 bis 39 Jahre,74, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,40,40 bis 44 Jahre,77, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,45,45 bis 49 Jahre,102, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,50,50 bis 54 Jahre,134, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,55,55 bis 59 Jahre,117, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,60,60 bis 64 Jahre,96, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,65,65 bis 69 Jahre,73, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,70,70 bis 74 Jahre,61, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,75,75 bis 79 Jahre,36, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,80,80 bis 84 Jahre,24, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,85,85 bis 89 Jahre,10, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,1,Männlich,90,90+ Jahre,6, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,0,4 Jahre oder jünger,70, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,5,5 bis 9 Jahre,56, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,10,10 bis 14 Jahre,74, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,15,15 bis 19 Jahre,76, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,20,20 bis 24 Jahre,82, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,25,25 bis 29 Jahre,72, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,30,30 bis 34 Jahre,86, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,35,35 bis 39 Jahre,76, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,40,40 bis 44 Jahre,68, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,45,45 bis 49 Jahre,112, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,50,50 bis 54 Jahre,136, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,55,55 bis 59 Jahre,95, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,60,60 bis 64 Jahre,70, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,65,65 bis 69 Jahre,66, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,70,70 bis 74 Jahre,72, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,75,75 bis 79 Jahre,34, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,80,80 bis 84 Jahre,38, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,85,85 bis 89 Jahre,27, 
4726,Fischingen,2014,Bezirk Münchwilen,2016,2,Weiblich,90,90+ Jahre,15, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,0,4 Jahre oder jünger,28, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,5,5 bis 9 Jahre,40, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,10,10 bis 14 Jahre,28, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,15,15 bis 19 Jahre,35, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,20,20 bis 24 Jahre,48, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,25,25 bis 29 Jahre,28, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,30,30 bis 34 Jahre,32, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,35,35 bis 39 Jahre,35, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,40,40 bis 44 Jahre,34, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,45,45 bis 49 Jahre,46, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,50,50 bis 54 Jahre,73, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,55,55 bis 59 Jahre,68, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,60,60 bis 64 Jahre,37, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,65,65 bis 69 Jahre,30, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,70,70 bis 74 Jahre,21, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,75,75 bis 79 Jahre,11, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,80,80 bis 84 Jahre,9, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,85,85 bis 89 Jahre,5, 
4741,Lommis,2014,Bezirk Münchwilen,2016,1,Männlich,90,90+ Jahre,1, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,0,4 Jahre oder jünger,38, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,5,5 bis 9 Jahre,31, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,10,10 bis 14 Jahre,31, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,15,15 bis 19 Jahre,47, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,20,20 bis 24 Jahre,45, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,25,25 bis 29 Jahre,28, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,30,30 bis 34 Jahre,30, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,35,35 bis 39 Jahre,38, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,40,40 bis 44 Jahre,35, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,45,45 bis 49 Jahre,51, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,50,50 bis 54 Jahre,73, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,55,55 bis 59 Jahre,47, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,60,60 bis 64 Jahre,34, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,65,65 bis 69 Jahre,24, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,70,70 bis 74 Jahre,20, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,75,75 bis 79 Jahre,15, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,80,80 bis 84 Jahre,10, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,85,85 bis 89 Jahre,6, 
4741,Lommis,2014,Bezirk Münchwilen,2016,2,Weiblich,90,90+ Jahre,3, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,0,4 Jahre oder jünger,145, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,5,5 bis 9 Jahre,139, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,10,10 bis 14 Jahre,178, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,15,15 bis 19 Jahre,164, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,20,20 bis 24 Jahre,162, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,25,25 bis 29 Jahre,180, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,30,30 bis 34 Jahre,204, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,35,35 bis 39 Jahre,179, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,40,40 bis 44 Jahre,190, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,45,45 bis 49 Jahre,228, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,50,50 bis 54 Jahre,238, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,55,55 bis 59 Jahre,184, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,60,60 bis 64 Jahre,167, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,65,65 bis 69 Jahre,113, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,70,70 bis 74 Jahre,86, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,75,75 bis 79 Jahre,71, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,80,80 bis 84 Jahre,43, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,85,85 bis 89 Jahre,24, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,1,Männlich,90,90+ Jahre,8, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,0,4 Jahre oder jünger,154, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,5,5 bis 9 Jahre,152, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,10,10 bis 14 Jahre,131, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,15,15 bis 19 Jahre,132, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,20,20 bis 24 Jahre,170, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,25,25 bis 29 Jahre,176, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,30,30 bis 34 Jahre,190, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,35,35 bis 39 Jahre,198, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,40,40 bis 44 Jahre,169, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,45,45 bis 49 Jahre,218, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,50,50 bis 54 Jahre,218, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,55,55 bis 59 Jahre,186, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,60,60 bis 64 Jahre,148, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,65,65 bis 69 Jahre,121, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,70,70 bis 74 Jahre,113, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,75,75 bis 79 Jahre,68, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,80,80 bis 84 Jahre,43, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,85,85 bis 89 Jahre,38, 
4746,Münchwilen,2014,Bezirk Münchwilen,2016,2,Weiblich,90,90+ Jahre,25, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,0,4 Jahre oder jünger,89, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,5,5 bis 9 Jahre,57, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,10,10 bis 14 Jahre,52, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,15,15 bis 19 Jahre,76, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,20,20 bis 24 Jahre,92, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,25,25 bis 29 Jahre,122, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,30,30 bis 34 Jahre,118, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,35,35 bis 39 Jahre,120, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,40,40 bis 44 Jahre,107, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,45,45 bis 49 Jahre,88, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,50,50 bis 54 Jahre,106, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,55,55 bis 59 Jahre,94, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,60,60 bis 64 Jahre,79, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,65,65 bis 69 Jahre,70, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,70,70 bis 74 Jahre,55, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,75,75 bis 79 Jahre,40, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,80,80 bis 84 Jahre,28, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,85,85 bis 89 Jahre,10, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,1,Männlich,90,90+ Jahre,5, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,2,Weiblich,0,4 Jahre oder jünger,69, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,2,Weiblich,5,5 bis 9 Jahre,67, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,2,Weiblich,10,10 bis 14 Jahre,62, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,2,Weiblich,15,15 bis 19 Jahre,58, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,2,Weiblich,20,20 bis 24 Jahre,89, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,2,Weiblich,25,25 bis 29 Jahre,107, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,2,Weiblich,30,30 bis 34 Jahre,115, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,2,Weiblich,35,35 bis 39 Jahre,88, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,2,Weiblich,40,40 bis 44 Jahre,72, 
4751,Rickenbach,2014,Bezirk Münchwilen,2016,2,Weiblich,45,45 bis 49 Jahre,105, 
